path,emotion,source
fearful\Actor_17_03-01-06-02-01-01-17.wav,fearful,C:\Documents\hackathon\downloads\RAVDESS\Actor_17\03-01-06-02-01-01-17.wav
fearful\Actor_17_03-01-06-02-01-02-17.wav,fearful,C:\Documents\hackathon\downloads\RAVDESS\Actor_17\03-01-06-02-01-02-17.wav
fearful\Actor_17_03-01-06-02-02-01-17.wav,fearful,C:\Documents\hackathon\downloads\RAVDESS\Actor_17\03-01-06-02-02-01-17.wav
fearful\Actor_17_03-01-06-02-02-02-17.wav,fearful,C:\Documents\hackathon\downloads\RAVDESS\Actor_17\03-01-06-02-02-02-17.wav
surprised\Actor_17_03-01-08-01-01-01-17.wav,surprised,C:\Documents\hackathon\downloads\RAVDESS\Actor_17\03-01-08-01-01-01-17.wav
surprised\Actor_17_03-01-08-01-01-02-17.wav,surprised,C:\Documents\hackathon\downloads\RAVDESS\Actor_17\03-01-08-01-01-02-17.wav
surprised\Actor_17_03-01-08-01-02-01-17.wav,surprised,C:\Documents\hackathon\downloads\RAVDESS\Actor_17\03-01-08-01-02-01-17.wav
surprised\Actor_17_03-01-08-01-02-02-17.wav,surprised,C:\Documents\hackathon\downloads\RAVDESS\Actor_17\03-01-08-01-02-02-17.wav
surprised\Actor_17_03-01-08-02-01-01-17.wav,surprised,C:\Documents\hackathon\downloads\RAVDESS\Actor_17\03-01-08-02-01-01-17.wav
surprised\Actor_17_03-01-08-02-01-02-17.wav,surprised,C:\Documents\hackathon\downloads\RAVDESS\Actor_17\03-01-08-02-01-02-17.wav
surprised\Actor_17_03-01-08-02-02-01-17.wav,surprised,C:\Documents\hackathon\downloads\RAVDESS\Actor_17\03-01-08-02-02-01-17.wav
surprised\Actor_17_03-01-08-02-02-02-17.wav,surprised,C:\Documents\hackathon\downloads\RAVDESS\Actor_17\03-01-08-02-02-02-17.wav
neutral\Actor_18_03-01-01-01-01-01-18.wav,neutral,C:\Documents\hackathon\downloads\RAVDESS\Actor_18\03-01-01-01-01-01-18.wav
neutral\Actor_18_03-01-01-01-01-02-18.wav,neutral,C:\Documents\hackathon\downloads\RAVDESS\Actor_18\03-01-01-01-01-02-18.wav
neutral\Actor_18_03-01-01-01-02-01-18.wav,neutral,C:\Documents\hackathon\downloads\RAVDESS\Actor_18\03-01-01-01-02-01-18.wav
neutral\Actor_18_03-01-01-01-02-02-18.wav,neutral,C:\Documents\hackathon\downloads\RAVDESS\Actor_18\03-01-01-01-02-02-18.wav
happy\Actor_18_03-01-03-01-01-01-18.wav,happy,C:\Documents\hackathon\downloads\RAVDESS\Actor_18\03-01-03-01-01-01-18.wav
happy\Actor_18_03-01-03-01-01-02-18.wav,happy,C:\Documents\hackathon\downloads\RAVDESS\Actor_18\03-01-03-01-01-02-18.wav
happy\Actor_18_03-01-03-01-02-01-18.wav,happy,C:\Documents\hackathon\downloads\RAVDESS\Actor_18\03-01-03-01-02-01-18.wav
happy\Actor_18_03-01-03-01-02-02-18.wav,happy,C:\Documents\hackathon\downloads\RAVDESS\Actor_18\03-01-03-01-02-02-18.wav
happy\Actor_18_03-01-03-02-01-01-18.wav,happy,C:\Documents\hackathon\downloads\RAVDESS\Actor_18\03-01-03-02-01-01-18.wav
happy\Actor_18_03-01-03-02-01-02-18.wav,happy,C:\Documents\hackathon\downloads\RAVDESS\Actor_18\03-01-03-02-01-02-18.wav
happy\Actor_18_03-01-03-02-02-01-18.wav,happy,C:\Documents\hackathon\downloads\RAVDESS\Actor_18\03-01-03-02-02-01-18.wav
happy\Actor_18_03-01-03-02-02-02-18.wav,happy,C:\Documents\hackathon\downloads\RAVDESS\Actor_18\03-01-03-02-02-02-18.wav
sad\Actor_18_03-01-04-01-01-01-18.wav,sad,C:\Documents\hackathon\downloads\RAVDESS\Actor_18\03-01-04-01-01-01-18.wav
sad\Actor_18_03-01-04-01-01-02-18.wav,sad,C:\Documents\hackathon\downloads\RAVDESS\Actor_18\03-01-04-01-01-02-18.wav
sad\Actor_18_03-01-04-01-02-01-18.wav,sad,C:\Documents\hackathon\downloads\RAVDESS\Actor_18\03-01-04-01-02-01-18.wav
sad\Actor_18_03-01-04-01-02-02-18.wav,sad,C:\Documents\hackathon\downloads\RAVDESS\Actor_18\03-01-04-01-02-02-18.wav
sad\Actor_18_03-01-04-02-01-01-18.wav,sad,C:\Documents\hackathon\downloads\RAVDESS\Actor_18\03-01-04-02-01-01-18.wav
sad\Actor_18_03-01-04-02-01-02-18.wav,sad,C:\Documents\hackathon\downloads\RAVDESS\Actor_18\03-01-04-02-01-02-18.wav
sad\Actor_18_03-01-04-02-02-01-18.wav,sad,C:\Documents\hackathon\downloads\RAVDESS\Actor_18\03-01-04-02-02-01-18.wav
sad\Actor_18_03-01-04-02-02-02-18.wav,sad,C:\Documents\hackathon\downloads\RAVDESS\Actor_18\03-01-04-02-02-02-18.wav
angry\Actor_18_03-01-05-01-01-01-18.wav,angry,C:\Documents\hackathon\downloads\RAVDESS\Actor_18\03-01-05-01-01-01-18.wav
angry\Actor_18_03-01-05-01-01-02-18.wav,angry,C:\Documents\hackathon\downloads\RAVDESS\Actor_18\03-01-05-01-01-02-18.wav
angry\Actor_18_03-01-05-01-02-01-18.wav,angry,C:\Documents\hackathon\downloads\RAVDESS\Actor_18\03-01-05-01-02-01-18.wav
angry\Actor_18_03-01-05-01-02-02-18.wav,angry,C:\Documents\hackathon\downloads\RAVDESS\Actor_18\03-01-05-01-02-02-18.wav
angry\Actor_18_03-01-05-02-01-01-18.wav,angry,C:\Documents\hackathon\downloads\RAVDESS\Actor_18\03-01-05-02-01-01-18.wav
angry\Actor_18_03-01-05-02-01-02-18.wav,angry,C:\Documents\hackathon\downloads\RAVDESS\Actor_18\03-01-05-02-01-02-18.wav
angry\Actor_18_03-01-05-02-02-01-18.wav,angry,C:\Documents\hackathon\downloads\RAVDESS\Actor_18\03-01-05-02-02-01-18.wav
angry\Actor_18_03-01-05-02-02-02-18.wav,angry,C:\Documents\hackathon\downloads\RAVDESS\Actor_18\03-01-05-02-02-02-18.wav
fearful\Actor_18_03-01-06-01-01-01-18.wav,fearful,C:\Documents\hackathon\downloads\RAVDESS\Actor_18\03-01-06-01-01-01-18.wav
fearful\Actor_18_03-01-06-01-01-02-18.wav,fearful,C:\Documents\hackathon\downloads\RAVDESS\Actor_18\03-01-06-01-01-02-18.wav
fearful\Actor_18_03-01-06-01-02-01-18.wav,fearful,C:\Documents\hackathon\downloads\RAVDESS\Actor_18\03-01-06-01-02-01-18.wav
fearful\Actor_18_03-01-06-01-02-02-18.wav,fearful,C:\Documents\hackathon\downloads\RAVDESS\Actor_18\03-01-06-01-02-02-18.wav
fearful\Actor_18_03-01-06-02-01-01-18.wav,fearful,C:\Documents\hackathon\downloads\RAVDESS\Actor_18\03-01-06-02-01-01-18.wav
fearful\Actor_18_03-01-06-02-01-02-18.wav,fearful,C:\Documents\hackathon\downloads\RAVDESS\Actor_18\03-01-06-02-01-02-18.wav
fearful\Actor_18_03-01-06-02-02-01-18.wav,fearful,C:\Documents\hackathon\downloads\RAVDESS\Actor_18\03-01-06-02-02-01-18.wav
fearful\Actor_18_03-01-06-02-02-02-18.wav,fearful,C:\Documents\hackathon\downloads\RAVDESS\Actor_18\03-01-06-02-02-02-18.wav
surprised\Actor_18_03-01-08-01-01-01-18.wav,surprised,C:\Documents\hackathon\downloads\RAVDESS\Actor_18\03-01-08-01-01-01-18.wav
surprised\Actor_18_03-01-08-01-01-02-18.wav,surprised,C:\Documents\hackathon\downloads\RAVDESS\Actor_18\03-01-08-01-01-02-18.wav
surprised\Actor_18_03-01-08-01-02-01-18.wav,surprised,C:\Documents\hackathon\downloads\RAVDESS\Actor_18\03-01-08-01-02-01-18.wav
surprised\Actor_18_03-01-08-01-02-02-18.wav,surprised,C:\Documents\hackathon\downloads\RAVDESS\Actor_18\03-01-08-01-02-02-18.wav
surprised\Actor_18_03-01-08-02-01-01-18.wav,surprised,C:\Documents\hackathon\downloads\RAVDESS\Actor_18\03-01-08-02-01-01-18.wav
surprised\Actor_18_03-01-08-02-01-02-18.wav,surprised,C:\Documents\hackathon\downloads\RAVDESS\Actor_18\03-01-08-02-01-02-18.wav
surprised\Actor_18_03-01-08-02-02-01-18.wav,surprised,C:\Documents\hackathon\downloads\RAVDESS\Actor_18\03-01-08-02-02-01-18.wav
surprised\Actor_18_03-01-08-02-02-02-18.wav,surprised,C:\Documents\hackathon\downloads\RAVDESS\Actor_18\03-01-08-02-02-02-18.wav
neutral\Actor_19_03-01-01-01-01-01-19.wav,neutral,C:\Documents\hackathon\downloads\RAVDESS\Actor_19\03-01-01-01-01-01-19.wav
neutral\Actor_19_03-01-01-01-01-02-19.wav,neutral,C:\Documents\hackathon\downloads\RAVDESS\Actor_19\03-01-01-01-01-02-19.wav
neutral\Actor_19_03-01-01-01-02-01-19.wav,neutral,C:\Documents\hackathon\downloads\RAVDESS\Actor_19\03-01-01-01-02-01-19.wav
neutral\Actor_19_03-01-01-01-02-02-19.wav,neutral,C:\Documents\hackathon\downloads\RAVDESS\Actor_19\03-01-01-01-02-02-19.wav
happy\Actor_19_03-01-03-01-01-01-19.wav,happy,C:\Documents\hackathon\downloads\RAVDESS\Actor_19\03-01-03-01-01-01-19.wav
happy\Actor_19_03-01-03-01-01-02-19.wav,happy,C:\Documents\hackathon\downloads\RAVDESS\Actor_19\03-01-03-01-01-02-19.wav
happy\Actor_19_03-01-03-01-02-01-19.wav,happy,C:\Documents\hackathon\downloads\RAVDESS\Actor_19\03-01-03-01-02-01-19.wav
happy\Actor_19_03-01-03-01-02-02-19.wav,happy,C:\Documents\hackathon\downloads\RAVDESS\Actor_19\03-01-03-01-02-02-19.wav
happy\Actor_19_03-01-03-02-01-01-19.wav,happy,C:\Documents\hackathon\downloads\RAVDESS\Actor_19\03-01-03-02-01-01-19.wav
happy\Actor_19_03-01-03-02-01-02-19.wav,happy,C:\Documents\hackathon\downloads\RAVDESS\Actor_19\03-01-03-02-01-02-19.wav
happy\Actor_19_03-01-03-02-02-01-19.wav,happy,C:\Documents\hackathon\downloads\RAVDESS\Actor_19\03-01-03-02-02-01-19.wav
happy\Actor_19_03-01-03-02-02-02-19.wav,happy,C:\Documents\hackathon\downloads\RAVDESS\Actor_19\03-01-03-02-02-02-19.wav
sad\Actor_19_03-01-04-01-01-01-19.wav,sad,C:\Documents\hackathon\downloads\RAVDESS\Actor_19\03-01-04-01-01-01-19.wav
sad\Actor_19_03-01-04-01-01-02-19.wav,sad,C:\Documents\hackathon\downloads\RAVDESS\Actor_19\03-01-04-01-01-02-19.wav
sad\Actor_19_03-01-04-01-02-01-19.wav,sad,C:\Documents\hackathon\downloads\RAVDESS\Actor_19\03-01-04-01-02-01-19.wav
sad\Actor_19_03-01-04-01-02-02-19.wav,sad,C:\Documents\hackathon\downloads\RAVDESS\Actor_19\03-01-04-01-02-02-19.wav
sad\Actor_19_03-01-04-02-01-01-19.wav,sad,C:\Documents\hackathon\downloads\RAVDESS\Actor_19\03-01-04-02-01-01-19.wav
sad\Actor_19_03-01-04-02-01-02-19.wav,sad,C:\Documents\hackathon\downloads\RAVDESS\Actor_19\03-01-04-02-01-02-19.wav
sad\Actor_19_03-01-04-02-02-01-19.wav,sad,C:\Documents\hackathon\downloads\RAVDESS\Actor_19\03-01-04-02-02-01-19.wav
sad\Actor_19_03-01-04-02-02-02-19.wav,sad,C:\Documents\hackathon\downloads\RAVDESS\Actor_19\03-01-04-02-02-02-19.wav
angry\Actor_19_03-01-05-01-01-01-19.wav,angry,C:\Documents\hackathon\downloads\RAVDESS\Actor_19\03-01-05-01-01-01-19.wav
angry\Actor_19_03-01-05-01-01-02-19.wav,angry,C:\Documents\hackathon\downloads\RAVDESS\Actor_19\03-01-05-01-01-02-19.wav
angry\Actor_19_03-01-05-01-02-01-19.wav,angry,C:\Documents\hackathon\downloads\RAVDESS\Actor_19\03-01-05-01-02-01-19.wav
angry\Actor_19_03-01-05-01-02-02-19.wav,angry,C:\Documents\hackathon\downloads\RAVDESS\Actor_19\03-01-05-01-02-02-19.wav
angry\Actor_19_03-01-05-02-01-01-19.wav,angry,C:\Documents\hackathon\downloads\RAVDESS\Actor_19\03-01-05-02-01-01-19.wav
angry\Actor_19_03-01-05-02-01-02-19.wav,angry,C:\Documents\hackathon\downloads\RAVDESS\Actor_19\03-01-05-02-01-02-19.wav
angry\Actor_19_03-01-05-02-02-01-19.wav,angry,C:\Documents\hackathon\downloads\RAVDESS\Actor_19\03-01-05-02-02-01-19.wav
angry\Actor_19_03-01-05-02-02-02-19.wav,angry,C:\Documents\hackathon\downloads\RAVDESS\Actor_19\03-01-05-02-02-02-19.wav
fearful\Actor_19_03-01-06-01-01-01-19.wav,fearful,C:\Documents\hackathon\downloads\RAVDESS\Actor_19\03-01-06-01-01-01-19.wav
fearful\Actor_19_03-01-06-01-01-02-19.wav,fearful,C:\Documents\hackathon\downloads\RAVDESS\Actor_19\03-01-06-01-01-02-19.wav
fearful\Actor_19_03-01-06-01-02-01-19.wav,fearful,C:\Documents\hackathon\downloads\RAVDESS\Actor_19\03-01-06-01-02-01-19.wav
fearful\Actor_19_03-01-06-01-02-02-19.wav,fearful,C:\Documents\hackathon\downloads\RAVDESS\Actor_19\03-01-06-01-02-02-19.wav
fearful\Actor_19_03-01-06-02-01-01-19.wav,fearful,C:\Documents\hackathon\downloads\RAVDESS\Actor_19\03-01-06-02-01-01-19.wav
fearful\Actor_19_03-01-06-02-01-02-19.wav,fearful,C:\Documents\hackathon\downloads\RAVDESS\Actor_19\03-01-06-02-01-02-19.wav
fearful\Actor_19_03-01-06-02-02-01-19.wav,fearful,C:\Documents\hackathon\downloads\RAVDESS\Actor_19\03-01-06-02-02-01-19.wav
fearful\Actor_19_03-01-06-02-02-02-19.wav,fearful,C:\Documents\hackathon\downloads\RAVDESS\Actor_19\03-01-06-02-02-02-19.wav
surprised\Actor_19_03-01-08-01-01-01-19.wav,surprised,C:\Documents\hackathon\downloads\RAVDESS\Actor_19\03-01-08-01-01-01-19.wav
surprised\Actor_19_03-01-08-01-01-02-19.wav,surprised,C:\Documents\hackathon\downloads\RAVDESS\Actor_19\03-01-08-01-01-02-19.wav
surprised\Actor_19_03-01-08-01-02-01-19.wav,surprised,C:\Documents\hackathon\downloads\RAVDESS\Actor_19\03-01-08-01-02-01-19.wav
surprised\Actor_19_03-01-08-01-02-02-19.wav,surprised,C:\Documents\hackathon\downloads\RAVDESS\Actor_19\03-01-08-01-02-02-19.wav
surprised\Actor_19_03-01-08-02-01-01-19.wav,surprised,C:\Documents\hackathon\downloads\RAVDESS\Actor_19\03-01-08-02-01-01-19.wav
surprised\Actor_19_03-01-08-02-01-02-19.wav,surprised,C:\Documents\hackathon\downloads\RAVDESS\Actor_19\03-01-08-02-01-02-19.wav
surprised\Actor_19_03-01-08-02-02-01-19.wav,surprised,C:\Documents\hackathon\downloads\RAVDESS\Actor_19\03-01-08-02-02-01-19.wav
surprised\Actor_19_03-01-08-02-02-02-19.wav,surprised,C:\Documents\hackathon\downloads\RAVDESS\Actor_19\03-01-08-02-02-02-19.wav
neutral\Actor_20_03-01-01-01-01-01-20.wav,neutral,C:\Documents\hackathon\downloads\RAVDESS\Actor_20\03-01-01-01-01-01-20.wav
neutral\Actor_20_03-01-01-01-01-02-20.wav,neutral,C:\Documents\hackathon\downloads\RAVDESS\Actor_20\03-01-01-01-01-02-20.wav
neutral\Actor_20_03-01-01-01-02-01-20.wav,neutral,C:\Documents\hackathon\downloads\RAVDESS\Actor_20\03-01-01-01-02-01-20.wav
neutral\Actor_20_03-01-01-01-02-02-20.wav,neutral,C:\Documents\hackathon\downloads\RAVDESS\Actor_20\03-01-01-01-02-02-20.wav
happy\Actor_20_03-01-03-01-01-01-20.wav,happy,C:\Documents\hackathon\downloads\RAVDESS\Actor_20\03-01-03-01-01-01-20.wav
happy\Actor_20_03-01-03-01-01-02-20.wav,happy,C:\Documents\hackathon\downloads\RAVDESS\Actor_20\03-01-03-01-01-02-20.wav
happy\Actor_20_03-01-03-01-02-01-20.wav,happy,C:\Documents\hackathon\downloads\RAVDESS\Actor_20\03-01-03-01-02-01-20.wav
happy\Actor_20_03-01-03-01-02-02-20.wav,happy,C:\Documents\hackathon\downloads\RAVDESS\Actor_20\03-01-03-01-02-02-20.wav
happy\Actor_20_03-01-03-02-01-01-20.wav,happy,C:\Documents\hackathon\downloads\RAVDESS\Actor_20\03-01-03-02-01-01-20.wav
happy\Actor_20_03-01-03-02-01-02-20.wav,happy,C:\Documents\hackathon\downloads\RAVDESS\Actor_20\03-01-03-02-01-02-20.wav
happy\Actor_20_03-01-03-02-02-01-20.wav,happy,C:\Documents\hackathon\downloads\RAVDESS\Actor_20\03-01-03-02-02-01-20.wav
happy\Actor_20_03-01-03-02-02-02-20.wav,happy,C:\Documents\hackathon\downloads\RAVDESS\Actor_20\03-01-03-02-02-02-20.wav
sad\Actor_20_03-01-04-01-01-01-20.wav,sad,C:\Documents\hackathon\downloads\RAVDESS\Actor_20\03-01-04-01-01-01-20.wav
sad\Actor_20_03-01-04-01-01-02-20.wav,sad,C:\Documents\hackathon\downloads\RAVDESS\Actor_20\03-01-04-01-01-02-20.wav
sad\Actor_20_03-01-04-01-02-01-20.wav,sad,C:\Documents\hackathon\downloads\RAVDESS\Actor_20\03-01-04-01-02-01-20.wav
sad\Actor_20_03-01-04-01-02-02-20.wav,sad,C:\Documents\hackathon\downloads\RAVDESS\Actor_20\03-01-04-01-02-02-20.wav
sad\Actor_20_03-01-04-02-01-01-20.wav,sad,C:\Documents\hackathon\downloads\RAVDESS\Actor_20\03-01-04-02-01-01-20.wav
sad\Actor_20_03-01-04-02-01-02-20.wav,sad,C:\Documents\hackathon\downloads\RAVDESS\Actor_20\03-01-04-02-01-02-20.wav
sad\Actor_20_03-01-04-02-02-01-20.wav,sad,C:\Documents\hackathon\downloads\RAVDESS\Actor_20\03-01-04-02-02-01-20.wav
sad\Actor_20_03-01-04-02-02-02-20.wav,sad,C:\Documents\hackathon\downloads\RAVDESS\Actor_20\03-01-04-02-02-02-20.wav
angry\Actor_20_03-01-05-01-01-01-20.wav,angry,C:\Documents\hackathon\downloads\RAVDESS\Actor_20\03-01-05-01-01-01-20.wav
angry\Actor_20_03-01-05-01-01-02-20.wav,angry,C:\Documents\hackathon\downloads\RAVDESS\Actor_20\03-01-05-01-01-02-20.wav
angry\Actor_20_03-01-05-01-02-01-20.wav,angry,C:\Documents\hackathon\downloads\RAVDESS\Actor_20\03-01-05-01-02-01-20.wav
angry\Actor_20_03-01-05-01-02-02-20.wav,angry,C:\Documents\hackathon\downloads\RAVDESS\Actor_20\03-01-05-01-02-02-20.wav
angry\Actor_20_03-01-05-02-01-01-20.wav,angry,C:\Documents\hackathon\downloads\RAVDESS\Actor_20\03-01-05-02-01-01-20.wav
angry\Actor_20_03-01-05-02-01-02-20.wav,angry,C:\Documents\hackathon\downloads\RAVDESS\Actor_20\03-01-05-02-01-02-20.wav
angry\Actor_20_03-01-05-02-02-01-20.wav,angry,C:\Documents\hackathon\downloads\RAVDESS\Actor_20\03-01-05-02-02-01-20.wav
angry\Actor_20_03-01-05-02-02-02-20.wav,angry,C:\Documents\hackathon\downloads\RAVDESS\Actor_20\03-01-05-02-02-02-20.wav
fearful\Actor_20_03-01-06-01-01-01-20.wav,fearful,C:\Documents\hackathon\downloads\RAVDESS\Actor_20\03-01-06-01-01-01-20.wav
fearful\Actor_20_03-01-06-01-01-02-20.wav,fearful,C:\Documents\hackathon\downloads\RAVDESS\Actor_20\03-01-06-01-01-02-20.wav
fearful\Actor_20_03-01-06-01-02-01-20.wav,fearful,C:\Documents\hackathon\downloads\RAVDESS\Actor_20\03-01-06-01-02-01-20.wav
fearful\Actor_20_03-01-06-01-02-02-20.wav,fearful,C:\Documents\hackathon\downloads\RAVDESS\Actor_20\03-01-06-01-02-02-20.wav
fearful\Actor_20_03-01-06-02-01-01-20.wav,fearful,C:\Documents\hackathon\downloads\RAVDESS\Actor_20\03-01-06-02-01-01-20.wav
fearful\Actor_20_03-01-06-02-01-02-20.wav,fearful,C:\Documents\hackathon\downloads\RAVDESS\Actor_20\03-01-06-02-01-02-20.wav
fearful\Actor_20_03-01-06-02-02-01-20.wav,fearful,C:\Documents\hackathon\downloads\RAVDESS\Actor_20\03-01-06-02-02-01-20.wav
fearful\Actor_20_03-01-06-02-02-02-20.wav,fearful,C:\Documents\hackathon\downloads\RAVDESS\Actor_20\03-01-06-02-02-02-20.wav
surprised\Actor_20_03-01-08-01-01-01-20.wav,surprised,C:\Documents\hackathon\downloads\RAVDESS\Actor_20\03-01-08-01-01-01-20.wav
surprised\Actor_20_03-01-08-01-01-02-20.wav,surprised,C:\Documents\hackathon\downloads\RAVDESS\Actor_20\03-01-08-01-01-02-20.wav
surprised\Actor_20_03-01-08-01-02-01-20.wav,surprised,C:\Documents\hackathon\downloads\RAVDESS\Actor_20\03-01-08-01-02-01-20.wav
surprised\Actor_20_03-01-08-01-02-02-20.wav,surprised,C:\Documents\hackathon\downloads\RAVDESS\Actor_20\03-01-08-01-02-02-20.wav
surprised\Actor_20_03-01-08-02-01-01-20.wav,surprised,C:\Documents\hackathon\downloads\RAVDESS\Actor_20\03-01-08-02-01-01-20.wav
surprised\Actor_20_03-01-08-02-01-02-20.wav,surprised,C:\Documents\hackathon\downloads\RAVDESS\Actor_20\03-01-08-02-01-02-20.wav
surprised\Actor_20_03-01-08-02-02-01-20.wav,surprised,C:\Documents\hackathon\downloads\RAVDESS\Actor_20\03-01-08-02-02-01-20.wav
surprised\Actor_20_03-01-08-02-02-02-20.wav,surprised,C:\Documents\hackathon\downloads\RAVDESS\Actor_20\03-01-08-02-02-02-20.wav
neutral\Actor_21_03-01-01-01-01-01-21.wav,neutral,C:\Documents\hackathon\downloads\RAVDESS\Actor_21\03-01-01-01-01-01-21.wav
neutral\Actor_21_03-01-01-01-01-02-21.wav,neutral,C:\Documents\hackathon\downloads\RAVDESS\Actor_21\03-01-01-01-01-02-21.wav
neutral\Actor_21_03-01-01-01-02-01-21.wav,neutral,C:\Documents\hackathon\downloads\RAVDESS\Actor_21\03-01-01-01-02-01-21.wav
neutral\Actor_21_03-01-01-01-02-02-21.wav,neutral,C:\Documents\hackathon\downloads\RAVDESS\Actor_21\03-01-01-01-02-02-21.wav
happy\Actor_21_03-01-03-01-01-01-21.wav,happy,C:\Documents\hackathon\downloads\RAVDESS\Actor_21\03-01-03-01-01-01-21.wav
happy\Actor_21_03-01-03-01-01-02-21.wav,happy,C:\Documents\hackathon\downloads\RAVDESS\Actor_21\03-01-03-01-01-02-21.wav
happy\Actor_21_03-01-03-01-02-01-21.wav,happy,C:\Documents\hackathon\downloads\RAVDESS\Actor_21\03-01-03-01-02-01-21.wav
happy\Actor_21_03-01-03-01-02-02-21.wav,happy,C:\Documents\hackathon\downloads\RAVDESS\Actor_21\03-01-03-01-02-02-21.wav
happy\Actor_21_03-01-03-02-01-01-21.wav,happy,C:\Documents\hackathon\downloads\RAVDESS\Actor_21\03-01-03-02-01-01-21.wav
happy\Actor_21_03-01-03-02-01-02-21.wav,happy,C:\Documents\hackathon\downloads\RAVDESS\Actor_21\03-01-03-02-01-02-21.wav
happy\Actor_21_03-01-03-02-02-01-21.wav,happy,C:\Documents\hackathon\downloads\RAVDESS\Actor_21\03-01-03-02-02-01-21.wav
happy\Actor_21_03-01-03-02-02-02-21.wav,happy,C:\Documents\hackathon\downloads\RAVDESS\Actor_21\03-01-03-02-02-02-21.wav
sad\Actor_21_03-01-04-01-01-01-21.wav,sad,C:\Documents\hackathon\downloads\RAVDESS\Actor_21\03-01-04-01-01-01-21.wav
sad\Actor_21_03-01-04-01-01-02-21.wav,sad,C:\Documents\hackathon\downloads\RAVDESS\Actor_21\03-01-04-01-01-02-21.wav
sad\Actor_21_03-01-04-01-02-01-21.wav,sad,C:\Documents\hackathon\downloads\RAVDESS\Actor_21\03-01-04-01-02-01-21.wav
sad\Actor_21_03-01-04-01-02-02-21.wav,sad,C:\Documents\hackathon\downloads\RAVDESS\Actor_21\03-01-04-01-02-02-21.wav
sad\Actor_21_03-01-04-02-01-01-21.wav,sad,C:\Documents\hackathon\downloads\RAVDESS\Actor_21\03-01-04-02-01-01-21.wav
sad\Actor_21_03-01-04-02-01-02-21.wav,sad,C:\Documents\hackathon\downloads\RAVDESS\Actor_21\03-01-04-02-01-02-21.wav
sad\Actor_21_03-01-04-02-02-01-21.wav,sad,C:\Documents\hackathon\downloads\RAVDESS\Actor_21\03-01-04-02-02-01-21.wav
sad\Actor_21_03-01-04-02-02-02-21.wav,sad,C:\Documents\hackathon\downloads\RAVDESS\Actor_21\03-01-04-02-02-02-21.wav
angry\Actor_21_03-01-05-01-01-01-21.wav,angry,C:\Documents\hackathon\downloads\RAVDESS\Actor_21\03-01-05-01-01-01-21.wav
angry\Actor_21_03-01-05-01-01-02-21.wav,angry,C:\Documents\hackathon\downloads\RAVDESS\Actor_21\03-01-05-01-01-02-21.wav
angry\Actor_21_03-01-05-01-02-01-21.wav,angry,C:\Documents\hackathon\downloads\RAVDESS\Actor_21\03-01-05-01-02-01-21.wav
angry\Actor_21_03-01-05-01-02-02-21.wav,angry,C:\Documents\hackathon\downloads\RAVDESS\Actor_21\03-01-05-01-02-02-21.wav
angry\Actor_21_03-01-05-02-01-01-21.wav,angry,C:\Documents\hackathon\downloads\RAVDESS\Actor_21\03-01-05-02-01-01-21.wav
angry\Actor_21_03-01-05-02-01-02-21.wav,angry,C:\Documents\hackathon\downloads\RAVDESS\Actor_21\03-01-05-02-01-02-21.wav
angry\Actor_21_03-01-05-02-02-01-21.wav,angry,C:\Documents\hackathon\downloads\RAVDESS\Actor_21\03-01-05-02-02-01-21.wav
angry\Actor_21_03-01-05-02-02-02-21.wav,angry,C:\Documents\hackathon\downloads\RAVDESS\Actor_21\03-01-05-02-02-02-21.wav
fearful\Actor_21_03-01-06-01-01-01-21.wav,fearful,C:\Documents\hackathon\downloads\RAVDESS\Actor_21\03-01-06-01-01-01-21.wav
fearful\Actor_21_03-01-06-01-01-02-21.wav,fearful,C:\Documents\hackathon\downloads\RAVDESS\Actor_21\03-01-06-01-01-02-21.wav
fearful\Actor_21_03-01-06-01-02-01-21.wav,fearful,C:\Documents\hackathon\downloads\RAVDESS\Actor_21\03-01-06-01-02-01-21.wav
fearful\Actor_21_03-01-06-01-02-02-21.wav,fearful,C:\Documents\hackathon\downloads\RAVDESS\Actor_21\03-01-06-01-02-02-21.wav
fearful\Actor_21_03-01-06-02-01-01-21.wav,fearful,C:\Documents\hackathon\downloads\RAVDESS\Actor_21\03-01-06-02-01-01-21.wav
fearful\Actor_21_03-01-06-02-01-02-21.wav,fearful,C:\Documents\hackathon\downloads\RAVDESS\Actor_21\03-01-06-02-01-02-21.wav
fearful\Actor_21_03-01-06-02-02-01-21.wav,fearful,C:\Documents\hackathon\downloads\RAVDESS\Actor_21\03-01-06-02-02-01-21.wav
fearful\Actor_21_03-01-06-02-02-02-21.wav,fearful,C:\Documents\hackathon\downloads\RAVDESS\Actor_21\03-01-06-02-02-02-21.wav
surprised\Actor_21_03-01-08-01-01-01-21.wav,surprised,C:\Documents\hackathon\downloads\RAVDESS\Actor_21\03-01-08-01-01-01-21.wav
surprised\Actor_21_03-01-08-01-01-02-21.wav,surprised,C:\Documents\hackathon\downloads\RAVDESS\Actor_21\03-01-08-01-01-02-21.wav
surprised\Actor_21_03-01-08-01-02-01-21.wav,surprised,C:\Documents\hackathon\downloads\RAVDESS\Actor_21\03-01-08-01-02-01-21.wav
surprised\Actor_21_03-01-08-01-02-02-21.wav,surprised,C:\Documents\hackathon\downloads\RAVDESS\Actor_21\03-01-08-01-02-02-21.wav
